name,permalink,gender,feedGender,images,feedProductId,brandName,feedBrandName,categoryName,,feedCategoryName,modelingName,available,sizeType,feedSizes,ageGroup,feedAgeGroup,strongBrandName,strongCategoryType,strongCategoryName,strongSubcategoryName,strongModelName,strongModelingName,weightStyle,sizeSystem,useStrongModeling,barcodes,availableSizes,,,,
t-shirt tali marrom,https://www.shopinlove.com.br/t-shirt-tali-marrom,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/3e/11/0b/0ea49adbcdd1717f8191f1ec21/t-shirt-tali-marrom-large-1.jpg","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/3e/11/0b/0ea49adbcdd1717f8191f1ec21/t-shirt-tali-marrom-large-1.jpg,,PL099-00005,In love,In love,1 SUPERIOR,Undefined,In Love (F),TRUE,,P|M|G|GG|G3|G4|G5,adult,adult,,clothes,,,,,0.0,BR,FALSE,,P|M|G|GG|G3|G4|G5
calca estampada isa estampado,https://www.shopinlove.com.br/calca-estampada-isa-estampado,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/c8/be/5a/18cfb6b99606286ac1b6b34e57/calca-estampada-isa-estampado-large-1.jpg","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/c8/be/5a/18cfb6b99606286ac1b6b34e57/calca-estampada-isa-estampado-large-1.jpg,,IL2632-00096,In love,In love,2 INFERIOR,Undefined,In Love (F),TRUE,,P|M|G|GG|G3|G4|G5,adult,adult,,clothes,,,,,0.0,BR,FALSE,,P|M|G|GG|G3|G4|G5
casaco de moletom camile off white,https://www.shopinlove.com.br/casaco-de-moletom-camile-off-white,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/fd/fe/e9/f0ce8d2697fe5a2727079ae3e9/casaco-de-moletom-camile-off-white-large-2.jpg","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/fd/fe/e9/f0ce8d2697fe5a2727079ae3e9/casaco-de-moletom-camile-off-white-large-2.jpg,,IL2929-00004,In love,In love,1 SUPERIOR,Undefined,In Love (F),TRUE,,P|M|G|GG|G3|G4|G5,adult,adult,,clothes,,,,,0.0,BR,FALSE,,P|M|G|GG|G3|G4|G5
calca jeans marina jeans,https://www.shopinlove.com.br/calca-jeans-marina-jeans,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/0e/ed/8c/1bddb3b8204746ae8246207842/calca-jeans-marina-jeans-large-1.jpg","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/0e/ed/8c/1bddb3b8204746ae8246207842/calca-jeans-marina-jeans-large-1.jpg,,IL3038-00022,In love,In love,2 INFERIOR,Undefined,In Love (F),TRUE,,34|36|38|40|42|44|46|48|50|52|54,adult,adult,,clothes,,,,,0.0,BR,FALSE,,34|36|38|40|42|44|46|48|50|52|54
blusa flower floral fundo off,https://www.shopinlove.com.br/blusa-flower-floral-fundo-off,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/9d/de/66/b3b4573837e674ba4b7ccd21cc/blusa-flower-floral-fundo-off-large-1.jpg","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/9d/de/66/b3b4573837e674ba4b7ccd21cc/blusa-flower-floral-fundo-off-large-1.jpg,,IL2934-1-00388,In love,In love,1 SUPERIOR,Undefined,In Love (F),TRUE,,P|M|G|GG|G3|G4|G5,adult,adult,,clothes,,,,,0.0,BR,FALSE,,P|M|G|GG|G3|G4|G5
calca reta olivia marrom,https://www.shopinlove.com.br/calca-reta-coffe-marrom,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/a9/90/ea/11218d19b0f0c5f065c38f3e0d/calca-reta-coffe-marrom-large-1.jpg","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/a9/90/ea/11218d19b0f0c5f065c38f3e0d/calca-reta-coffe-marrom-large-1.jpg,,IL3036-00005,In love,In love,2 INFERIOR,Undefined,In Love (F),TRUE,,P|M|G|GG|G3|G4|G5,adult,adult,,clothes,,,,,0.0,BR,FALSE,,P|M|G|GG|G3|G4|G5
saia midi alongada paola rose,https://www.shopinlove.com.br/saia-midi-alongada-paola-rose,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/c4/6f/02/981aabe8daa85f8798455ad101/saia-midi-alongada-paola-rose-large-1.jpg","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/c4/6f/02/981aabe8daa85f8798455ad101/saia-midi-alongada-paola-rose-large-1.jpg,,IL1760-00046,In love,In love,2 INFERIOR,Undefined,In Love (F),TRUE,,P|M|G|GG|G3|G4|G5,adult,adult,,clothes,,,,,0.0,BR,FALSE,,P|M|G|GG|G3|G4|G5
camisa sicilia listrado rosa,https://www.shopinlove.com.br/camisa-sicilia-listrado-rosa,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/56/e9/8b/28211ead25226c2924112fd4d6/camisa-sicilia-listrado-rosa-large-1.jpg","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/56/e9/8b/28211ead25226c2924112fd4d6/camisa-sicilia-listrado-rosa-large-1.jpg,,IL3072-1-00089,In love,In love,1 SUPERIOR,Undefined,In Love (F),TRUE,,P|M|G|GG|G3|G4|G5,adult,adult,,clothes,,,,,0.0,BR,FALSE,,P|M|G|GG|G3|G4|G5
blusa laco victoria off white,https://www.shopinlove.com.br/blusa-laco-belly-off-white,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/41/c1/2d/977e4da07727b705d836da1d77/blusa-laco-belly-off-white-large-1.jpg","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/41/c1/2d/977e4da07727b705d836da1d77/blusa-laco-belly-off-white-large-1.jpg,,IL2985-00004,In love,In love,1 SUPERIOR,Undefined,In Love (F),TRUE,,P|M|G|GG|G3|G4|G5,adult,adult,,clothes,,,,,0.0,BR,FALSE,,P|M|G|GG|G3|G4|G5
camisa manga longa olivia marrom,https://www.shopinlove.com.br/camisa-manga-longa-coffe-marrom,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/67/76/ac/730f719364d4ba75c312095e7c/camisa-manga-longa-coffe-marrom-large-1.jpg","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/67/76/ac/730f719364d4ba75c312095e7c/camisa-manga-longa-coffe-marrom-large-1.jpg,,IL3035-00005,In love,In love,1 SUPERIOR,Undefined,In Love (F),TRUE,,P|M|G|GG|G3|G4|G5,adult,adult,,clothes,,,,,0.0,BR,FALSE,,P|M|G|GG|G3|G4|G5
saia midi de cetim serena marrom,https://www.shopinlove.com.br/saia-midi-de-cetim-serena-marrom,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/2d/fa/28/177f08cb03d996da79a0e1a62e/saia-midi-de-cetim-serena-marrom-large-1.jpg","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/2d/fa/28/177f08cb03d996da79a0e1a62e/saia-midi-de-cetim-serena-marrom-large-1.jpg,,IL1760-3-00005,In love,In love,2 INFERIOR,Undefined,In Love (F),TRUE,,P|M|G|GG|G3|G4|G5,adult,adult,,clothes,,,,,0.0,BR,FALSE,,P|M|G|GG|G3|G4|G5
t-shirt over grateful heart branco acucar,https://www.shopinlove.com.br/t-shirt-over-grateful-heart-branco-acucar,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/5c/15/09/e0b45c730464b6e7cc0cf2c9d9/t-shirt-over-grateful-heart-branco-acucar-large-1.jpg","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/5c/15/09/e0b45c730464b6e7cc0cf2c9d9/t-shirt-over-grateful-heart-branco-acucar-large-1.jpg,,PL299-00176,In love,In love,1 SUPERIOR,Undefined,In Love (F),TRUE,,P|M|G|GG|G3|G4|G5,adult,adult,,clothes,,,,,0.0,BR,FALSE,,P|M|G|GG|G3|G4|G5
t-shirt slim giardino di boboli amarelo manteiga,https://www.shopinlove.com.br/t-shirt-slim-giardino-di-boboli-amarelo-manteiga,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/87/ef/75/58cf7f4822082ff12398ea9485/t-shirt-slim-giardino-di-boboli-amarelo-manteiga-large-1.jpg","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/87/ef/75/58cf7f4822082ff12398ea9485/t-shirt-slim-giardino-di-boboli-amarelo-manteiga-large-1.jpg,,PL322-00434,In love,In love,1 SUPERIOR,Undefined,In Love (F),TRUE,,P|M|G|GG|G3|G4|G5,adult,adult,,clothes,,,,,0.0,BR,FALSE,,P|M|G|GG|G3|G4|G5
vestido de tule analu estampado,https://www.shopinlove.com.br/vestido-de-tule-analu-estampado,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/1f/5b/bc/598f8adad2931125b897798488/vestido-de-tule-analu-estampado-large-1.jpg","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/1f/5b/bc/598f8adad2931125b897798488/vestido-de-tule-analu-estampado-large-1.jpg,,IL3015-00096,In love,In love,3 CORPO TODO,Undefined,In Love (F),TRUE,,P|M|G|GG|G3|G4|G5,adult,adult,,clothes,,,,,0.0,BR,FALSE,,P|M|G|GG|G3|G4|G5
t-shirt slim take me to a italy branco acucar,https://www.shopinlove.com.br/t-shirt-slim-take-me-to-a-italy-branco-acucar,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/f5/e8/25/26cf78678e8f679f10af9fa5e3/t-shirt-slim-take-me-to-a-italy-branco-acucar-large-1.jpg","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/f5/e8/25/26cf78678e8f679f10af9fa5e3/t-shirt-slim-take-me-to-a-italy-branco-acucar-large-1.jpg,,PL317-00176,In love,In love,1 SUPERIOR,Undefined,In Love (F),TRUE,,P|M|G|GG|G3|G4|G5,adult,adult,,clothes,,,,,0.0,BR,FALSE,,P|M|G|GG|G3|G4|G5
casaco de moletom camile preto,https://www.shopinlove.com.br/casaco-de-moletom-camile-preto,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/79/75/c6/6a2c847813df42261f9b8b178a/casaco-de-moletom-camile-preto-large-1.jpg","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/79/75/c6/6a2c847813df42261f9b8b178a/casaco-de-moletom-camile-preto-large-1.jpg,,IL2929-00002,In love,In love,1 SUPERIOR,Undefined,In Love (F),TRUE,,P|M|G|GG|G3|G4|G5,adult,adult,,clothes,,,,,0.0,BR,FALSE,,P|M|G|GG|G3|G4|G5
saia curta wild onca,https://www.shopinlove.com.br/saia-curta-wild-onca,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/c8/88/40/ce34091df3c7134655affa3eb1/saia-curta-wild-onca-large-1.jpg","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/c8/88/40/ce34091df3c7134655affa3eb1/saia-curta-wild-onca-large-1.jpg,,IL2594-00031,In love,In love,2 INFERIOR,Undefined,In Love (F),TRUE,,P|M|G|GG|G3|G4|G5,adult,adult,,clothes,,,,,0.0,BR,FALSE,,P|M|G|GG|G3|G4|G5
vestido midi morgana floral fundo ocre,https://www.shopinlove.com.br/vestido-midi-morgana-floral-fundo-ocre,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/69/7f/ac/90a41c587d9a573cb0cd3b0688/vestido-midi-morgana-floral-fundo-ocre-large-1.jpg","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/69/7f/ac/90a41c587d9a573cb0cd3b0688/vestido-midi-morgana-floral-fundo-ocre-large-1.jpg,,IL2881-1-00460,In love,In love,3 CORPO TODO,Undefined,In Love (F),TRUE,,P|M|G|GG|G3|G4|G5,adult,adult,,clothes,,,,,0.0,BR,FALSE,,P|M|G|GG|G3|G4|G5
blusa karen bege,https://www.shopinlove.com.br/blusa-karen-bege,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/6b/78/89/c4e9be14e769dab5bc13915900/blusa-karen-bege-large-1.jpg","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/6b/78/89/c4e9be14e769dab5bc13915900/blusa-karen-bege-large-1.jpg,,IL3024-00044,In love,In love,1 SUPERIOR,Undefined,In Love (F),TRUE,,P|M|G|GG|G3|G4|G5,adult,adult,,clothes,,,,,0.0,BR,FALSE,,P|M|G|GG|G3|G4|G5
conjunto solange bordo,https://www.shopinlove.com.br/conjunto-solange-bordo,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/35/71/1f/3e7af951520d4ae5ff4cb8c736/conjunto-solange-bordo-large-1.jpg","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/35/71/1f/3e7af951520d4ae5ff4cb8c736/conjunto-solange-bordo-large-1.jpg,,IL3026-00015,In love,In love,3 CORPO TODO,Undefined,In Love (F),TRUE,,P|M|G|GG|G3|G4|G5,adult,adult,,clothes,,,,,0.0,BR,FALSE,,P|M|G|GG|G3|G4|G5
blusa celina rosa,https://www.shopinlove.com.br/blusa-rosa,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/f2/f1/92/fc959f47303b43d305609f6fc7/blusa-rosa-large-1.jpg","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/f2/f1/92/fc959f47303b43d305609f6fc7/blusa-rosa-large-1.jpg,,IL3021-00030,In love,In love,1 SUPERIOR,Undefined,In Love (F),TRUE,,P|M|G|GG|G3|G4|G5,adult,adult,,clothes,,,,,0.0,BR,FALSE,,P|M|G|GG|G3|G4|G5
blusa giulia estampa cashmere,https://www.shopinlove.com.br/blusa-giulia-estampa-cashmere,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/74/49/b0/e06a0d0816f69900b7d4553754/blusa-giulia-estampa-cashmere-large-1.jpg","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/74/49/b0/e06a0d0816f69900b7d4553754/blusa-giulia-estampa-cashmere-large-1.jpg,,IL3002-00192,In love,In love,1 SUPERIOR,Undefined,In Love (F),TRUE,,P|M|G|GG|G3|G4|G5,adult,adult,,clothes,,,,,0.0,BR,FALSE,,P|M|G|GG|G3|G4|G5
calca reta juliana azul,https://www.shopinlove.com.br/calca-reta-juliana-azul,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/46/59/9b/953f6e749a871d5de756b4d6b6/calca-reta-juliana-azul-large-1.jpg","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/46/59/9b/953f6e749a871d5de756b4d6b6/calca-reta-juliana-azul-large-1.jpg,,IL2688-1-00036,In love,In love,2 INFERIOR,Undefined,In Love (F),TRUE,,P|M|G|GG|G3|G4|G5,adult,adult,,clothes,,,,,0.0,BR,FALSE,,P|M|G|GG|G3|G4|G5
t-shirt over cheers salud rosa,https://www.shopinlove.com.br/t-shirt-over-cheers-salud-rosa,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/37/07/e2/6ed55c1fd5c4c30c27401059b4/t-shirt-over-cheers-salud-rosa-large-1.jpg","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/37/07/e2/6ed55c1fd5c4c30c27401059b4/t-shirt-over-cheers-salud-rosa-large-1.jpg,,PL315-00030,In love,In love,1 SUPERIOR,Undefined,In Love (F),TRUE,,P|M|G|GG|G3|G4|G5,adult,adult,,clothes,,,,,0.0,BR,FALSE,,P|M|G|GG|G3|G4|G5
vestido curto laise charlote off white,https://www.shopinlove.com.br/vestido-curto-laise-charlote-off-white,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/88/08/a6/d450519a6af722b704676b6022/vestido-curto-laise-charlote-off-white-large-1.jpg","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/88/08/a6/d450519a6af722b704676b6022/vestido-curto-laise-charlote-off-white-large-1.jpg,,IL2345-00004,In love,In love,3 CORPO TODO,Undefined,In Love (F),TRUE,,P|M|G|GG|G3|G4|G5,adult,adult,,clothes,,,,,0.0,BR,FALSE,,P|M|G|GG|G3|G4|G5
vestido midi morgana preto,https://www.shopinlove.com.br/vestido-midi-morgana-preto,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/aa/d4/a8/53e3dfa5ece8d6eaaca206ffc2/vestido-midi-morgana-preto-large-1.jpg","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/aa/d4/a8/53e3dfa5ece8d6eaaca206ffc2/vestido-midi-morgana-preto-large-1.jpg,,IL2641-00002,In love,In love,3 CORPO TODO,Undefined,In Love (F),TRUE,,P|M|G|GG|G3|G4|G5,adult,adult,,clothes,,,,,0.0,BR,FALSE,,P|M|G|GG|G3|G4|G5
vestido julia marrom,https://www.shopinlove.com.br/vestido-julia-marrom,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/02/d4/ba/454b4334256d9167ae71bcc662/vestido-julia-marrom-large-1.jpg","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/02/d4/ba/454b4334256d9167ae71bcc662/vestido-julia-marrom-large-1.jpg,,IL2897-00005,In love,In love,3 CORPO TODO,Undefined,In Love (F),TRUE,,P|M|G|GG|G3|G4|G5,adult,adult,,clothes,,,,,0.0,BR,FALSE,,P|M|G|GG|G3|G4|G5
blusa segunda pele britney preto,https://www.shopinlove.com.br/blusa-segunda-pele-preto,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/2e/ce/c2/a85ebbad3487e373a4fb26ff35/blusa-segunda-pele-preto-large-1.jpg","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/2e/ce/c2/a85ebbad3487e373a4fb26ff35/blusa-segunda-pele-preto-large-1.jpg,,IL774-2-00002,In love,In love,1 SUPERIOR,Undefined,In Love (F),TRUE,,P|M|G|GG|G3|G4|G5,adult,adult,,clothes,,,,,0.0,BR,FALSE,,P|M|G|GG|G3|G4|G5
saia curta alana preto,https://www.shopinlove.com.br/saia-curta-alana-preto,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/9e/e5/a5/fa770f1d47f96df2b10917e02c/saia-curta-alana-preto-large-1.png","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/9e/e5/a5/fa770f1d47f96df2b10917e02c/saia-curta-alana-preto-large-1.png,,IL2706-00002,In love,In love,2 INFERIOR,Undefined,In Love (F),TRUE,,P|M|G|GG|G3|G4|G5,adult,adult,,clothes,,,,,0.0,BR,FALSE,,P|M|G|GG|G3|G4|G5
vestido midi lua azul,https://www.shopinlove.com.br/vestido-midi-azul,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/ae/47/b0/0bcdc43d5238d9b11568a596c4/vestido-midi-azul-large-1.jpg","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/ae/47/b0/0bcdc43d5238d9b11568a596c4/vestido-midi-azul-large-1.jpg,,IL2819-3-00036,In love,In love,3 CORPO TODO,Undefined,In Love (F),TRUE,,P|M|G|GG|G3|G4|G5,adult,adult,,clothes,,,,,0.0,BR,FALSE,,P|M|G|GG|G3|G4|G5
vestido gabriele marrom,https://www.shopinlove.com.br/vestido-gabriele-marrom,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/7f/5d/72/ebccd66f4c4f4b09d1131c05a7/vestido-gabriele-marrom-large-1.jpg","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/7f/5d/72/ebccd66f4c4f4b09d1131c05a7/vestido-gabriele-marrom-large-1.jpg,,IL2421-4-00005,In love,In love,3 CORPO TODO,Undefined,In Love (F),TRUE,,P|M|G|GG|G3|G4|G5,adult,adult,,clothes,,,,,0.0,BR,FALSE,,P|M|G|GG|G3|G4|G5
calca em tule mari estampado,https://www.shopinlove.com.br/calca-em-tule-mari-estampado,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/74/f5/07/ea87e02f332aa9c3a80a5d404f/calca-em-tule-mari-estampado-large-1.jpg","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/74/f5/07/ea87e02f332aa9c3a80a5d404f/calca-em-tule-mari-estampado-large-1.jpg,,IL2845-00096,In love,In love,2 INFERIOR,Undefined,In Love (F),TRUE,,P|M|G|GG|G3|G4|G5,adult,adult,,clothes,,,,,0.0,BR,FALSE,,P|M|G|GG|G3|G4|G5
calca de moletom angel pluma,https://www.shopinlove.com.br/calca-de-moletom-angel-pluma,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/77/a9/d5/1d494319f990c77d7622bd4a55/calca-de-moletom-angel-pluma-large-1.jpg","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/77/a9/d5/1d494319f990c77d7622bd4a55/calca-de-moletom-angel-pluma-large-1.jpg,,IL1325-7-00465,In love,In love,2 INFERIOR,Undefined,In Love (F),TRUE,,P|M|G|GG|G3|G4|G5,adult,adult,,clothes,,,,,0.0,BR,FALSE,,P|M|G|GG|G3|G4|G5
calca de moletom camile off white,https://www.shopinlove.com.br/calca-de-moletom-camile-off-white,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/b8/ca/83/d48e7cde9304e2bcbf9ff559f0/calca-de-moletom-camile-off-white-large-1.jpg","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/b8/ca/83/d48e7cde9304e2bcbf9ff559f0/calca-de-moletom-camile-off-white-large-1.jpg,,IL1325-6-00004,In love,In love,2 INFERIOR,Undefined,In Love (F),TRUE,,P|M|G|GG|G3|G4|G5,adult,adult,,clothes,,,,,0.0,BR,FALSE,,P|M|G|GG|G3|G4|G5
t-shirt slim home is where the heart is marrom,https://www.shopinlove.com.br/t-shirt-slim-home-is-where-the-heart-is-marrom,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/67/ae/4d/84926f6ecb9438f01b3d0a1220/t-shirt-slim-home-is-where-the-heart-is-marrom-large-1.jpg","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/67/ae/4d/84926f6ecb9438f01b3d0a1220/t-shirt-slim-home-is-where-the-heart-is-marrom-large-1.jpg,,PL311-00005,In love,In love,1 SUPERIOR,Undefined,In Love (F),TRUE,,P|M|G|GG|G3|G4|G5,adult,adult,,clothes,,,,,0.0,BR,FALSE,,P|M|G|GG|G3|G4|G5
saia milena marrom,https://www.shopinlove.com.br/saia-milena-marrom,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/4c/69/4d/12e4288a27fc4f93e6b2b17b67/saia-milena-marrom-large-1.jpg","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/4c/69/4d/12e4288a27fc4f93e6b2b17b67/saia-milena-marrom-large-1.jpg,,IL2462-2-00005,In love,In love,2 INFERIOR,Undefined,In Love (F),TRUE,,P|M|G|GG|G3|G4|G5,adult,adult,,clothes,,,,,0.0,BR,FALSE,,P|M|G|GG|G3|G4|G5
camisa manga longa noeli vermelho,https://www.shopinlove.com.br/camisa-manga-longa-noeli-vermelho,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/7e/e0/dd/ff0577a63d995754168b8c7ace/camisa-manga-longa-noeli-vermelho-large-1.jpg","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/7e/e0/dd/ff0577a63d995754168b8c7ace/camisa-manga-longa-noeli-vermelho-large-1.jpg,,IL2401-00017,In love,In love,1 SUPERIOR,Undefined,In Love (F),TRUE,,P|M|G|GG|G3|G4|G5,adult,adult,,clothes,,,,,0.0,BR,FALSE,,P|M|G|GG|G3|G4|G5
blusa em laise alexandra off white,https://www.shopinlove.com.br/blusa-em-laise-off-white-1,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/12/a2/74/dce71274a4f754b4bbf2d3cd0e/blusa-em-laise-off-white-1-large-1.jpg","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/12/a2/74/dce71274a4f754b4bbf2d3cd0e/blusa-em-laise-off-white-1-large-1.jpg,,IL3087-00004,In love,In love,1 SUPERIOR,Undefined,In Love (F),TRUE,,P|M|G|GG|G3|G4|G5,adult,adult,,clothes,,,,,0.0,BR,FALSE,,P|M|G|GG|G3|G4|G5
